source,target,weight,type
WEJDENE,NEJ,1.4209399999999999,similar
WALLACE CLEAVER,DJANGO,1.0,similar
WALLACE CLEAVER,GHOST KILLER TRACK,0.491704,similar
WALLACE CLEAVER,JYEUHAIR,0.419548,similar
WALLACE CLEAVER,KRISY,0.725293,similar
WALLACE CLEAVER,LIVAI,0.677282,similar
WALLACE CLEAVER,LORD ESPERANZA,0.559454,similar
THEODORT,H.E.M,0.482006,similar
THEODORT,JYEUHAIR,1.759466,similar
THEODORT,LIVAI,1.527271,similar
THEODORT,MISTER V,1.186895,similar
THEODORT,B.B. JACQUES,0.615316,similar
B.B. JACQUES,DAU,0.428641,similar
B.B. JACQUES,DJANGO,0.597663,similar
B.B. JACQUES,GHOST KILLER TRACK,0.477187,similar
B.B. JACQUES,JYEUHAIR,0.42063,similar
BRAMSITO,LYNA MAHYEM,1.9131879999999999,similar
BRAMSITO,KAZA,1.6747420000000002,similar
BRAMSITO,VEGEDREAM,1.600273,similar
BRAMSITO,LE CLUB,1.1452,similar
BRAMSITO,DJ LESKA,1.2045750000000002,similar
BRAMSITO,DJ HAMIDA,0.58449,similar
BRAMSITO,GIANNI,0.510198,similar
BRAMSITO,HATIK,0.693774,similar
BRAMSITO,JOE DWET FILE,0.787637,similar
BRAMSITO,MARWA LOUD,0.55808,similar
BRAMSITO,NASSI,0.745639,similar
BRAMSITO,NEJ,0.436798,similar
BRAMSITO,TRIANGLE DES BERMUDES,0.401282,similar
BRAMSITO,ZEG P,0.447774,similar
BOUSS,DJADJA & DINAZ,1.0,similar
BOUSS,GAULOIS,0.575556,similar
BOUSS,KAZA,1.3125339999999999,similar
BOUSS,JEY BROWNIE,0.405831,similar
BOUSS,HMZ,0.423573,similar
BOUSS,JKSN,0.644515,similar
BOUSS,NIAKS,0.649085,similar
BOUSS,TIMAR,0.455975,similar
BOUSS,ZOKUSH,0.489739,similar
DJADJA & DINAZ,LOGOBI GT,0.441963,similar
DJADJA & DINAZ,NIAKS,0.57206,similar
DJADJA & DINAZ,ZKR,0.640988,similar
KOFS,JUNGELI,0.416221,similar
KOFS,YL,0.487381,similar
LYNA MAHYEM,DJ LESKA,0.803525,similar
LYNA MAHYEM,HATIK,1.24036,similar
DTF,SO LA LUNE,0.7969,similar
DTF,STILL FRESH,1.115067,similar
DTF,GUIZMO,0.520353,similar
DTF,MISTER V,0.517096,similar
DTF,VEGEDREAM,0.421007,similar
SOPRANO,BLACK M,2.0,similar
SOPRANO,DIAM'S,1.540994,similar
SOPRANO,DJ LESKA,0.438764,similar
SOPRANO,HATIK,0.871586,similar
SOPRANO,M POKORA,0.72892,similar
SOPRANO,MANAU,0.795711,similar
SOPRANO,COLONEL REYEL,0.515229,similar
RILES,CHILLA,0.44002,similar
RILES,LORD ESPERANZA,1.052963,similar
RILES,MISTER V,0.688195,similar
RILES,HATIK,0.414641,similar
RILES,WIZTHEMC,0.558992,similar
TAL,KEEN'V,1.429829,similar
TAL,M POKORA,0.495102,similar
TAL,COLONEL REYEL,0.818291,similar
TAL,BLACK M,0.802356,similar
L'ALLEMAND,LA FAMAX,0.864312,similar
LA FAMAX,MRC,0.606768,similar
MRC,MEDINE,0.488845,similar
BLACK M,COLONEL REYEL,0.49418,similar
BLACK M,DIAM'S,0.62639,similar
BLACK M,DJ HAMIDA,0.727277,similar
BLACK M,DJ LESKA,0.527595,similar
BLACK M,KEEN'V,0.693678,similar
BLACK M,LOGOBI GT,0.554914,similar
BLACK M,M POKORA,0.536074,similar
BLACK M,MANAU,0.537838,similar
BLACK M,MARWA LOUD,0.637596,similar
BLACK M,RIDSA,0.791941,similar
BLACK M,VEGEDREAM,0.522963,similar
COLONEL REYEL,CORNEILLE,0.550279,similar
COLONEL REYEL,DIAM'S,0.721111,similar
COLONEL REYEL,DJ LESKA,0.407277,similar
COLONEL REYEL,KEEN'V,0.613266,similar
COLONEL REYEL,LOGOBI GT,0.751693,similar
COLONEL REYEL,RIDSA,0.527753,similar
GAULOIS,HMZ,0.542544,similar
GAULOIS,ZEG P,0.431396,similar
KAZA,MMZ,1.059804,similar
KAZA,MOHA LA SQUALE,0.413825,similar
KAZA,PRIME,0.466867,similar
MAC TYER,GUIZMO,0.761738,similar
MAC TYER,HAYCE LEMSI,0.675818,similar
MAC TYER,KPOINT,0.581261,similar
MAC TYER,SADEK,0.585854,similar
MAC TYER,STILL FRESH,0.806628,similar
RIDSA,CORNEILLE,0.625978,similar
RIDSA,HATIK,1.424595,similar
RIDSA,KEEN'V,2.0,similar
RIDSA,LOGOBI GT,0.442854,similar
RIDSA,M POKORA,0.882908,similar
RIDSA,MANAU,0.486498,similar
RIDSA,MATT,0.403336,similar
RIDSA,MC MENOR JP,0.508381,similar
RIDSA,NASSI,0.734832,similar
VEGEDREAM,IMEN ES,1.166253,similar
VEGEDREAM,MARWA LOUD,1.362582,similar
VEGEDREAM,JUNGELI,0.616037,similar
VEGEDREAM,TRIANGLE DES BERMUDES,0.453341,similar
LE CLUB,SADEK,2.0,similar
DJ LESKA,TRIANGLE DES BERMUDES,1.2729599999999999,similar
DJ LESKA,JOE DWET FILE,1.0708350000000002,similar
BRULUX,SADEK,0.984526,similar
BRULUX,HAYCE LEMSI,0.784961,similar
BRULUX,NIAKS,0.727517,similar
BRULUX,ZKR,0.698322,similar
SADEK,GIANNI,0.778683,similar
SADEK,HAYCE LEMSI,1.23494,similar
SADEK,MMZ,1.8735979999999999,similar
SADEK,GUIZMO,0.61035,similar
HAYCE LEMSI,GUIZMO,1.641917,similar
HAYCE LEMSI,DJANGO,0.593916,similar
HAYCE LEMSI,ALKPOTE,0.57229,similar
HAYCE LEMSI,MOHA LA SQUALE,0.857944,similar
NIAKS,HMZ,1.991396,similar
NIAKS,LA RVFLEUZE,0.99738,similar
NIAKS,ZKR,1.555753,similar
NIAKS,ISK,0.639657,similar
NIAKS,TIMAR,0.48855,similar
ZKR,HMZ,1.587091,similar
ZKR,ISK,0.874447,similar
ZKR,MOHA LA SQUALE,0.836232,similar
CABALLERO,LIMSA D'AULNAY,0.901898,similar
CABALLERO,DJANGO,0.586506,similar
CABALLERO,GROS MO,0.434346,similar
CABALLERO,KRISY,0.887656,similar
CABALLERO,PRIME,0.697155,similar
LIMSA D'AULNAY,SO LA LUNE,0.42728,similar
JUNGELI,MC MENOR JP,0.871065,similar
JUNGELI,TRIANGLE DES BERMUDES,0.471769,similar
CHILLA,MISTER V,0.770532,similar
CHILLA,JEWEL USAIN,0.494653,similar
CHILLA,HATIK,0.434711,similar
CHILLA,PRIME,0.511316,similar
MISTER V,LORD ESPERANZA,0.628322,similar
JEWEL USAIN,DAU,0.444052,similar
JEWEL USAIN,JYEUHAIR,0.554757,similar
JEWEL USAIN,KRISY,0.556156,similar
HATIK,CORNEILLE,0.571614,similar
HATIK,DIAM'S,0.548141,similar
HATIK,MATT,0.42971,similar
CHILY,NONO LA GRINTA,1.096702,similar
CHILY,KULTURR,1.2736290000000001,similar
CHILY,RNBOI,0.476118,similar
CHILY,DENDEN,0.486357,similar
NONO LA GRINTA,DENDEN,0.56172,similar
NONO LA GRINTA,JKSN,0.635293,similar
NONO LA GRINTA,KULTURR,0.514315,similar
NONO LA GRINTA,LA RVFLEUZE,1.890244,similar
NONO LA GRINTA,RNBOI,0.696236,similar
NONO LA GRINTA,TIMAR,0.642054,similar
NONO LA GRINTA,ZOKUSH,0.538464,similar
KULTURR,RNBOI,0.621876,similar
RNBOI,DENDEN,0.568447,similar
RNBOI,LA RVFLEUZE,0.48947,similar
RNBOI,TRIANGLE DES BERMUDES,1.022861,similar
RNBOI,MONSIEUR NOV,0.41113,similar
KEEN'V,CORNEILLE,0.516201,similar
KEEN'V,LOGOBI GT,1.0,similar
KEEN'V,M POKORA,0.899017,similar
KEEN'V,NASSI,0.763067,similar
CORNEILLE,MATT,1.516432,similar
GUIZMO,DJANGO,1.701952,similar
GUIZMO,LE RAT LUCIANO,0.574385,similar
GUIZMO,MOHA LA SQUALE,0.496738,similar
DENDEN,TRIANGLE DES BERMUDES,0.577512,similar
DIAM'S,MANAU,0.599901,similar
MEDINE,LE RAT LUCIANO,0.543325,similar
DJ HAMIDA,MARWA LOUD,0.676463,similar
MARWA LOUD,IMEN ES,1.657808,similar
MARWA LOUD,NEJ,1.144609,similar
DJANGO,NUSKY,0.473428,similar
STILL FRESH,MOHA LA SQUALE,0.435643,similar
MOHA LA SQUALE,KPOINT,0.44365,similar
MOHA LA SQUALE,PRIME,0.449696,similar
GHOST KILLER TRACK,YOURI,0.709219,similar
H.E.M,JYEUHAIR,0.449357,similar
ALKPOTE,NUSKY,0.487678,similar
ISK,JKSN,0.664443,similar
JKSN,ZOKUSH,1.530615,similar
JKSN,LA RVFLEUZE,1.2252809999999998,similar
LA RVFLEUZE,TIMAR,1.50022,similar
NEJ,NASSI,0.73945,similar
MC MENOR JP,ZEG P,0.717475,similar
ZEG P,PONKO,0.625588,similar
NUSKY,YOURI,0.7103,similar
