artist_snep,lastfm_name,mbid,listeners,playcount,tags,lastfm_url
MIGUEL,Miguel,285e1285-aecc-478f-a8da-0c8cf69e1217,2717084.0,81264188.0,rnb|soul|r&b|Hip-Hop|hip hop,https://www.last.fm/music/Miguel
MIGUEL ANGEL MUNOZ,Miguel Angel Munoz,,3323.0,21980.0,spanish|pop|español|miguel angel munoz|spain,https://www.last.fm/music/Miguel+Angel+Munoz
MIKA,Mika,e4914285-d20d-4fc2-ae32-42cba8aeeed0,2653506.0,71795035.0,pop|british|britpop|electronic|alternative,https://www.last.fm/music/Mika
MIKE BRANT,Mike Brant,cc02cf2c-4d1b-419f-ae12-92e559a62518,39110.0,305706.0,chanson francaise|french|pop|70s|French Love Song,https://www.last.fm/music/Mike+Brant
MIKE OLDFIELD,Mike Oldfield,a1684a49-feaa-4150-b758-d9412fc59f12,1189078.0,32215149.0,Progressive rock|new age|instrumental|ambient|electronic,https://www.last.fm/music/Mike+Oldfield
MIKE PERRY,Mike Perry,54f04111-4aa6-4095-9497-eb74fc47c0dd,490379.0,6114418.0,swedish|electronic|tropical house|dance|House,https://www.last.fm/music/Mike+Perry
MIKE POSNER,Mike Posner,5b64e344-b2fb-47bd-bd7b-4c793b17d472,2566468.0,34259944.0,Hip-Hop|rnb|pop|rap|electro hop,https://www.last.fm/music/Mike+Posner
MIKE TYSON,Mike Tyson,3625be6b-89b4-41bc-b70f-3340453e5201,12580.0,43407.0,rap|funk|rnb|Soundtrack|cover,https://www.last.fm/music/Mike+Tyson
MIKI,Miki,619deb6e-2bee-439a-8de2-348c8178ec42,64021.0,1239620.0,j-pop|japanese|pop|female vocalists|vocaloid,https://www.last.fm/music/Miki
MILES DAVIS,Miles Davis,561d854a-6a28-4aa7-8c99-323e6ce46c2a,2405324.0,85946927.0,jazz|trumpet|bebop|Fusion|blues,https://www.last.fm/music/Miles+Davis
MILEY CYRUS,Miley Cyrus,7e9bd05a-117f-4cce-87bc-e011527a8b18,4872938.0,302643059.0,pop|female vocalists|dance|Disney|guilty pleasure,https://www.last.fm/music/Miley+Cyrus
MILKY CHANCE,Milky Chance,6d230d98-fb8d-4421-a6e8-daca4e55d53e,1739172.0,39849425.0,indie|indie rock|german|reggae|singer-songwriter,https://www.last.fm/music/Milky+Chance
MIMIE MATHIE,,,,,,
MINELLI,Minelli,6d7a57ba-5701-4a14-9f46-e0fcbdd77794,121103.0,1568047.0,dance|pop|Romanian|romania|deezer,https://www.last.fm/music/Minelli
MIREILLE MATHIEU,Mireille Mathieu,0c321fba-7d1d-4d48-b99a-1e4811970d26,131302.0,1357572.0,french|chanson|female vocalists|pop|francais,https://www.last.fm/music/Mireille+Mathieu
MISSY ELLIOT,Missy Elliott,a0b8cb9e-7532-45fe-a74c-30e7c4009a39,1992198.0,25138365.0,Hip-Hop|rap|rnb|female vocalists|hip hop,https://www.last.fm/music/Missy+Elliott
MISSY ELLIOTT,Missy Elliott,a0b8cb9e-7532-45fe-a74c-30e7c4009a39,1992198.0,25138365.0,Hip-Hop|rap|rnb|female vocalists|hip hop,https://www.last.fm/music/Missy+Elliott
MISTER COSMIC,Mister Cosmic,ee1b4914-6360-49d8-aca5-bbe65ff289fb,1291.0,5633.0,funny|electronic|techno|dance|hands up,https://www.last.fm/music/Mister+Cosmic
MISTER V,Mister V,2e4ecfad-9834-46dd-8897-85314b0c79af,49177.0,1770843.0,french|rap|hip hop|Hip-Hop|bluesrock,https://www.last.fm/music/Mister+V
MISTER YOU,Mister You,c614004f-7450-4172-b6fd-37ea95af1214,42527.0,950350.0,french|rap|rap francais|Hip-Hop|woogataga,https://www.last.fm/music/Mister+You
MMZ,MMZ,f3b49d26-8e7d-4f66-b8fb-4b635cee7aec,20783.0,957731.0,auto-tune|french rap,https://www.last.fm/music/MMZ
MNEK,MNEK,27e7c2e8-badc-4a97-8b93-24b6c530b038,221422.0,2014828.0,rnb|pop|electronic|soul|british,https://www.last.fm/music/MNEK
MOBY,Moby,8970d868-0723-483b-a75b-51088913d3d4,3666045.0,139823958.0,electronic|ambient|chillout|alternative|electronica,https://www.last.fm/music/Moby
MODELS,Models,8bffa101-61ea-4692-9645-37837e613358,32105.0,276838.0,australian|alternative|new wave|80s|pop,https://www.last.fm/music/Models
MODERN TALKING,Modern Talking,98913495-8867-43b3-aa8d-db88ee4d4cdc,1374179.0,23384543.0,80s|Disco|pop|dance|german,https://www.last.fm/music/Modern+Talking
MOHA K,Moha k,,35868.0,496287.0,morocco|moroccan,https://www.last.fm/music/Moha+k
MOHA LA SQUALE,Moha La Squale,2efd739f-b833-44b7-9228-b2c200ac1afa,53824.0,1471705.0,Hip-Hop|rap|paris|france|french rap,https://www.last.fm/music/Moha+La+Squale
MOJI,Moji,72cac1e2-3915-4c51-9b01-aff258d0bfcf,13152.0,68072.0,techno|electronic|hard techno|australia,https://www.last.fm/music/Moji
MOLIY,Moliy,,388226.0,2954135.0,reggae|pop|ghana|african|afrobeats,https://www.last.fm/music/Moliy
MONDELLO’ G,,,,,,
MONICA,Monica,af84073d-3b6d-4390-9d3f-bf65a91c824f,917735.0,8730454.0,rnb|soul|female vocalists|pop|urban,https://www.last.fm/music/Monica
MONSIEUR NOV,Monsieur Nov,39b9f98b-0cde-4aee-9f9f-72098ae2e6e3,21683.0,498865.0,rnb|french|soul|french soul|indie soul,https://www.last.fm/music/Monsieur+Nov
MONTELL FISH,Montell Fish,20634ec0-4bdb-47dc-9bf4-07ed76f8154a,1372616.0,45655340.0,gospel|soul|Hip-Hop|electronic|alternative rnb,https://www.last.fm/music/Montell+Fish
MOOS,Moos,95661d34-6eac-4bd5-88eb-dd6ab1959bbf,14403.0,60950.0,trance|electronic|electro|netherlands|hip-rock,https://www.last.fm/music/Moos
MORAD,Morad,fab6c2bc-87f7-4088-9301-6bd6164e9c3c,209611.0,9462183.0,rap|Hip-Hop|hip hop|french|spain,https://www.last.fm/music/Morad
MORCHEEBA,Morcheeba,067102ea-9519-4622-9077-57ca4164cfbb,1695083.0,52844190.0,trip-hop|chillout|electronic|downtempo|female vocalists,https://www.last.fm/music/Morcheeba
MORIARTY,Moriarty,7f998ad7-4cb1-4f5d-a366-98b23ecf2ace,226519.0,3485856.0,folk|indie|female vocalists|french|country folk,https://www.last.fm/music/Moriarty
MORT SHUMAN,Mort Shuman,1226cb0d-03d3-4021-801a-a74408575abf,21993.0,119722.0,chanson francaise|chanson|french|mod|Home collection,https://www.last.fm/music/Mort+Shuman
MOTI,Moti,256986cb-2ca7-4e56-bc0d-d75895677841,242283.0,2589455.0,dance|electronic|rnb|dutch|EDM,https://www.last.fm/music/Moti
MOUSUMI HOSSAIN,Mousumi Hossain,,2.0,5.0,,https://www.last.fm/music/Mousumi+Hossain
MOZART,Wolfgang Amadeus Mozart,b972f589-fb0e-474e-b64a-803b0364fa75,2510520.0,68296303.0,Classical|instrumental|composers|classic|piano,https://www.last.fm/music/Wolfgang+Amadeus+Mozart
MOZART/NEVILLE MARINIER,,,,,,
MR. BELT,Mr. Belt,,1091.0,3337.0,,https://www.last.fm/music/Mr.+Belt
MRC,Mrc,,8988.0,96511.0,rap francais,https://www.last.fm/music/Mrc
MSTISLAV ROSTROPOVITCH,Mstislav Rostropovich,,95410.0,1371557.0,cello|Classical|russian|instrumental|classical cello,https://www.last.fm/music/Mstislav+Rostropovich
MULTI ARTISTES,Multi Artistes,,59.0,517.0,,https://www.last.fm/music/Multi+Artistes
MULTI INTERPRETES,Various Artists,4e46dd54-81a6-4a75-a666-d0e447861e3f,394823.0,3784611.0,,https://www.last.fm/music/Various+Artists
MULTI INTERPRÈTES,Various Artists,4e46dd54-81a6-4a75-a666-d0e447861e3f,394823.0,3784611.0,,https://www.last.fm/music/Various+Artists
MULTI-ARTISTES,Multi-Artistes,,125.0,988.0,,https://www.last.fm/music/Multi-Artistes
MULTI-INTERPRÈTES,Multi-Interprètes,,1026.0,11455.0,,https://www.last.fm/music/Multi-Interpr%C3%A8tes
MULTIINTEPRETES,,,,,,
MULTIINTERPRETES,,,,,,
MULTIINTERPRETRES,,,,,,
MURDA BEATZ,Murda Beatz,91376b53-c37d-4eed-ac24-63d167af6885,142765.0,1036295.0,trap|rap|Hip-Hop|Canadian|Murda Beatz,https://www.last.fm/music/Murda+Beatz
MURKAGE DAVE,Murkage Dave,9f02af13-3bc8-4aef-9d0a-d2996d67cba2,32268.0,211354.0,rnb|soul|pop|london|UK,https://www.last.fm/music/Murkage+Dave
MUSE,Muse,9c9f1380-2516-4fc9-a3e6-f9f61941d090,6425034.0,573749027.0,alternative rock|rock|Progressive rock|alternative|indie,https://www.last.fm/music/Muse
MUSES,Muses,423d9175-376a-4b70-8642-57d4e975c0a7,767.0,10842.0,jazz fusion|Fusion|japanese|pop,https://www.last.fm/music/Muses
MUSIQUE DE LA LEGION ETRANGERE,,,,,,
MUSTARD,Mustard,412c47c5-ea27-4ce9-b0f3-e036da967519,1181135.0,23098337.0,rap|hip hop|rnb|Hip-Hop|trap,https://www.last.fm/music/Mustard
MUTLI INTERPRETES,,,,,,
MYD,Myd,c61f03df-e3e4-4466-ba08-508383696b83,381438.0,3550386.0,french|House|electronic|french house|france,https://www.last.fm/music/Myd
MYKE TOWERS,Myke Towers,d2945137-b01d-4195-9f82-64d20f8ba657,666007.0,28878494.0,Reggaeton|puerto rico|trap|latin|rap,https://www.last.fm/music/Myke+Towers
MYLENE FARMER,Mylène Farmer,18b23026-ed29-445a-9bb4-4e86598ab5a9,371035.0,19452704.0,french|pop|female vocalists|french pop|chanson francaise,https://www.last.fm/music/Myl%C3%A8ne+Farmer
MYLENE FARMER ET SEAL,Mylène Farmer & Seal,,1138.0,7872.0,pop|collaboration,https://www.last.fm/music/Myl%C3%A8ne+Farmer+&+Seal
MYLES SMITH,Myles Smith,73d2a9d4-de5d-4bcd-9acb-ddf67dfd71ac,609246.0,9506990.0,folk|british|pop|americana|UK Pop,https://www.last.fm/music/Myles+Smith
MYLÈNE FARMER,Mylène Farmer,18b23026-ed29-445a-9bb4-4e86598ab5a9,371035.0,19452704.0,french|pop|female vocalists|french pop|chanson francaise,https://www.last.fm/music/Myl%C3%A8ne+Farmer
MYRIAM ABEL,Myriam Abel,815357a3-2dc9-4921-b52d-66fff2e9c946,4107.0,27032.0,french|pop|female vocalists|france|reality,https://www.last.fm/music/Myriam+Abel
MYTHOS?N,,,,,,
MYTHOS?N DJ COSMOS,,,,,,
MZ,MZ,38fc1d00-4580-4223-9712-1b271571a043,54371.0,1322201.0,MM|rap|LV Hip-Hop|Paris 13|muzu makslas,https://www.last.fm/music/MZ
Marianne James,Marianne James,42f72509-3d48-4086-b8e5-335f669d5503,953.0,7861.0,french|pop|pop rock|francais|chanson francophone,https://www.last.fm/music/Marianne+James
Michael Jackson,Michael Jackson,f27ec8db-af05-4f36-916e-3d57f91ecf5e,6938550.0,373375792.0,pop|80s|dance|soul|funk,https://www.last.fm/music/Michael+Jackson
MÅNESKIN,Måneskin,3862342a-43c4-4cdb-8250-bfdbfb5e1419,1898144.0,103145469.0,rock|glam rock|italian|alternative rock|Italy,https://www.last.fm/music/M%C3%A5neskin
MØ,MØ,3ab2ee23-1c2f-458c-9c8c-ca4844729120,985779.0,26692962.0,indie pop|danish|dream pop|pop|indie,https://www.last.fm/music/M%C3%98
MØME,Møme,01bf8b98-e9b3-4d89-b052-f5702eac8e3b,278472.0,2632398.0,electronic|chillwave|french|french touch|electronique,https://www.last.fm/music/M%C3%B8me
N T M,Suprême NTM,0135e5ec-4ffd-46e5-9c3c-566b3df46a8d,117250.0,2208742.0,Hip-Hop|french|rap|rap francais|french rap,https://www.last.fm/music/Supr%C3%AAme+NTM
N Z H,N Z H,,1.0,5.0,,https://www.last.fm/music/N+Z+H
N.T.M.,Suprême NTM,0135e5ec-4ffd-46e5-9c3c-566b3df46a8d,117250.0,2208742.0,Hip-Hop|french|rap|rap francais|french rap,https://www.last.fm/music/Supr%C3%AAme+NTM
N?TRANCE,N?Trance,,2.0,3.0,,https://www.last.fm/music/N%3FTrance
NADA SURF,Nada Surf,b9a2a9a6-7a40-48a6-bcb1-8eff5b89ad5b,1180912.0,28195669.0,indie rock|indie|alternative|alternative rock|rock,https://www.last.fm/music/Nada+Surf
NADIYA,Nâdiya,206be898-5d0d-4408-9a42-08c82cb6459d,58474.0,484640.0,french|rnb|pop|female vocalists|dance,https://www.last.fm/music/N%C3%A2diya
NAELECK,Naeleck,024056d4-cb6a-44ff-ae9e-3510fef2bfac,477273.0,3287731.0,electro|french|tokyo|electronic|roc trax,https://www.last.fm/music/Naeleck
NAESTRO,Naestro,b74f8684-164b-443e-b8f9-897acdb54a58,13595.0,79619.0,french|france|Destination Eurovision 2019|french male vocalists,https://www.last.fm/music/Naestro
NAHIR,Nahir,4f5d8685-258d-4193-9c42-982f14ec4e2c,36695.0,754089.0,french|rap|Hip-Hop|france,https://www.last.fm/music/Nahir
NAJOUA BELYZEL,Najoua Belyzel,18a523f6-65f5-45c1-a74f-17c425be7b06,54015.0,915142.0,french|pop|female vocalists|electronic|dance,https://www.last.fm/music/Najoua+Belyzel
NAKRY,Nakry,cdf02d33-42f9-46de-bcfd-12b154a93cae,6978.0,91489.0,,https://www.last.fm/music/Nakry
NANA MOUSKOURI,Nana Mouskouri,09b8609a-ca39-4f34-a2f6-5b81afc2c32d,195580.0,2076025.0,female vocalists|Greek|pop|jazz|Nana Mouskouri,https://www.last.fm/music/Nana+Mouskouri
NAPS,Naps,582f54b0-d94e-4966-b0a7-6d731531ad46,102565.0,4662120.0,All|ambient|electronic|french|psychobilly,https://www.last.fm/music/Naps
NARVENT,Narvent,50b85bd3-e7ca-40bf-b410-4ab85144f49a,84158.0,1120218.0,synthwave|electronic|Russia|russian|phonk,https://www.last.fm/music/Narvent
NAS,Nas,cfbc0924-0035-4d6c-8197-f024653af823,3391799.0,141580942.0,Hip-Hop|rap|east coast rap|hip hop|new york,https://www.last.fm/music/Nas
NASH,Nash,4140df66-7733-4916-b3aa-aa84013bec3a,50679.0,640281.0,pop|funk|Rock colombiano|80s|acid jazz,https://www.last.fm/music/Nash
NASSI,Nassi,db31b286-87a0-4447-ad14-7f32a7368410,15040.0,132606.0,Destination Eurovision,https://www.last.fm/music/Nassi
NATACHA ATLAS,Natacha Atlas,5b86eefc-f3b2-4b91-8161-c505869fb17f,170996.0,2147533.0,arabic|world|female vocalists|World Music|electronic,https://www.last.fm/music/Natacha+Atlas
NATALIE DESSAY,Natalie Dessay,5ea647a7-554d-47c1-af80-5577a02be4fb,34895.0,229106.0,opera|soprano|Classical|french|female vocalists,https://www.last.fm/music/Natalie+Dessay
NATALIE IMBRUGLIA,Natalie Imbruglia,60530915-9371-4b16-bc31-5c4456317ae0,1960691.0,23929053.0,pop|female vocalists|australian|singer-songwriter|rock,https://www.last.fm/music/Natalie+Imbruglia
NATALIE TAYLOR,Natalie Taylor,3f4e31ca-d45a-4050-804e-1ae7bafe391d,258094.0,1936913.0,pop|indie|indie pop|singer-songwriter|female vocalists,https://www.last.fm/music/Natalie+Taylor
NATASHA ST PIER,Natasha St-Pier,,100428.0,1312241.0,french|pop|female vocalists|chanson francaise|french pop,https://www.last.fm/music/Natasha+St-Pier
NATHALIE CARDONE,Nathalie Cardone,ab724e8d-ed2e-41d5-ab87-f13b26bca901,34359.0,277933.0,french|female vocalists|pop|latin|Che,https://www.last.fm/music/Nathalie+Cardone
NATHALIE DESSAY,Natalie Dessay,5ea647a7-554d-47c1-af80-5577a02be4fb,34895.0,229106.0,opera|soprano|Classical|french|female vocalists,https://www.last.fm/music/Natalie+Dessay
NATHALIE IMBRUGLIA,Natalie Imbruglia,60530915-9371-4b16-bc31-5c4456317ae0,1960691.0,23929053.0,pop|female vocalists|australian|singer-songwriter|rock,https://www.last.fm/music/Natalie+Imbruglia
NATHAN DAWE,Nathan Dawe,60a5ea44-537e-4f60-867c-d7789b6d4255,376181.0,4113392.0,electronic|House|dance|deep house|EDM,https://www.last.fm/music/Nathan+Dawe
NATHAN EVANS,Nathan Evans,a373c884-6314-4188-803b-529a32ab2f0a,388234.0,4269380.0,Scottish|folk|sea shanty|british|pop,https://www.last.fm/music/Nathan+Evans
NATHASHA ST PIER,Nathasha St Pier,,2.0,16.0,,https://www.last.fm/music/Nathasha+St+Pier
NATIVE,Native,020c0584-5a29-41be-9872-683ab2b62e8b,63196.0,971724.0,math rock|post-hardcore|indie|jazz|screamo,https://www.last.fm/music/Native
NATTI NATASHA,Natti Natasha,25be91ac-7d7c-441f-a7d2-98e35d642e4c,384235.0,5328636.0,Reggaeton|pop|bachata|Dominican|dominican republic,https://www.last.fm/music/Natti+Natasha
NAV,NAV,5aa55e7d-c077-4fbd-87a9-c572e513eb88,1132782.0,60257334.0,Hip-Hop|black metal|rap|trap|Canadian,https://www.last.fm/music/NAV
NAZA,Naza,465cc0d9-9429-471d-bc35-c3def57a9320,87644.0,1556675.0,electro|minimal|djset|tech house|congo,https://www.last.fm/music/Naza
NAÂMAN,Naâman,96f24cce-09ca-41af-9bfb-73290fb5300c,44517.0,722930.0,reggae|france|poland|funk_add_to_lidarr_batch_19,https://www.last.fm/music/Na%C3%A2man
NEA,Nea,7cc89bb1-8186-446e-aeea-625a1e3645ea,232817.0,2221412.0,pop|rnb|swedish|Sweden|downtempo,https://www.last.fm/music/Nea
NEEKA,Neeka,d7f369fe-e210-4432-ab3a-4b06e9f3b129,8516.0,57407.0,singer-songwriter|pop|indie pop|Belgium|belgian,https://www.last.fm/music/Neeka
NEG' MARRONS,Neg'Marrons,,14101.0,99606.0,ragga|reggae|french|rap|Hip-Hop,https://www.last.fm/music/Neg%27Marrons
NEG'MARRONS,Neg'Marrons,,14101.0,99606.0,ragga|reggae|french|rap|Hip-Hop,https://www.last.fm/music/Neg%27Marrons
NEIKED,NEIKED,45d2e2d4-a8eb-402b-9a49-2cc117232feb,788788.0,8152954.0,pop|rnb|swedish|indie|hairy chest,https://www.last.fm/music/NEIKED
NEIL YOUNG,Neil Young,75167b8b-44e4-407b-9d35-effe87b223cf,2748333.0,113080892.0,classic rock|singer-songwriter|folk|rock|folk rock,https://www.last.fm/music/Neil+Young
NEJ,Nej,0a74db2d-577f-41f8-83a5-87120c755974,134105.0,2250361.0,arabic|french|rnb|pop|post-punk,https://www.last.fm/music/Nej
NEJ',Nej',aabb498c-bee8-481c-abe0-ecc360eeb2ad,866.0,6166.0,,https://www.last.fm/music/Nej%27
NEK,Nek,af02dd1f-b0cc-4210-bcb1-f34f0c578b5e,268787.0,4542806.0,italian|pop|rock|male vocalists|italian pop,https://www.last.fm/music/Nek
NEKFEU,Nekfeu,d721866d-5640-44ee-87f7-23dd062abd8a,136056.0,14331426.0,french|rap|french rap|Hip-Hop|french hip-hop,https://www.last.fm/music/Nekfeu
NELLY,Nelly,811900b2-68fc-4d41-8bad-69b7a1f4d628,3481897.0,42712097.0,Hip-Hop|rap|rnb|hip hop|Nelly,https://www.last.fm/music/Nelly
NELLY FURTADO,Nelly Furtado,13655113-cd16-4b43-9dca-cadbbf26ee05,4887584.0,119040829.0,pop|female vocalists|folk|Canadian|singer-songwriter,https://www.last.fm/music/Nelly+Furtado
NEMIR,Nemir,d4dcd067-fa98-4af0-8a07-6a47ced6814d,39814.0,712997.0,french hip-hop|rap|Hip-Hop|hip hop|underground hip-hop,https://www.last.fm/music/Nemir
NENEH CHERRY,Neneh Cherry,527c65d1-9fdb-4482-8796-dde2980bd63a,404088.0,3545712.0,pop|soul|female vocalists|Hip-Hop|swedish,https://www.last.fm/music/Neneh+Cherry
NEPAL,Nepal,c9d56d3c-e2aa-4987-b11b-55364b2fd105,5596.0,64657.0,thrash metal|rock|hard rock|Stoner Rock|heavy metal,https://www.last.fm/music/Nepal
NES,NES,49644829-4e75-4ddf-9ad8-f211d407415f,82689.0,2704037.0,jazz|cello|french|latin|rap,https://www.last.fm/music/NES
NEW ORDER,New Order,f1106b17-dcbb-45f6-b938-199ccfab50cc,3189402.0,119379251.0,new wave|post-punk|electronic|80s|alternative,https://www.last.fm/music/New+Order
NEW WEST,New West,6e8c745f-fa34-4e60-a47d-c75aec15341e,892360.0,13105832.0,Canadian|indie rock|austriancountry|Dirty South|funk_add_to_lidarr_batch_19,https://www.last.fm/music/New+West
NF,NF,5660a8c7-d0d9-4181-89b4-8e125328e31e,1305788.0,97844830.0,Hip-Hop|rap|christian|hip hop|rnb,https://www.last.fm/music/NF
NIAGARA,Niagara,63265bdb-9c92-4517-94be-615773e76413,120368.0,1197593.0,french|80s|rock|rock francais|francophone,https://www.last.fm/music/Niagara
NIAKS,NIAKS,,20412.0,771152.0,,https://www.last.fm/music/NIAKS
NICK WATERHOUSE,Nick Waterhouse,b20e16f4-4af2-4234-93ca-6c79525269a1,179121.0,2265292.0,soul|rhythm and blues|funk|rnb|australian,https://www.last.fm/music/Nick+Waterhouse
NICKELBACK,Nickelback,bc710bcf-8815-42cf-bad2-3f1d12246aeb,4385922.0,153356232.0,rock|alternative rock|hard rock|alternative|Canadian,https://www.last.fm/music/Nickelback
NICKI MINAJ,Nicki Minaj,1036b808-f58c-4a3e-b461-a2c4492ecf1b,4769726.0,308974022.0,Hip-Hop|rap|rnb|pop|hip hop,https://www.last.fm/music/Nicki+Minaj
NICKY JAM,Nicky Jam,c458e9dc-e0d5-45ea-9e83-f9d0395f030d,1083132.0,16180808.0,Reggaeton|latin|pop|nicky jam|oldies,https://www.last.fm/music/Nicky+Jam
NIGEL KENNEDY,Nigel Kennedy,2171e02c-e6c5-4109-85b7-ce4f13576a36,141719.0,1281055.0,Classical|violin|jazz|contemporary classical|Virtuoso,https://www.last.fm/music/Nigel+Kennedy
NILE RODGERS,Nile Rodgers,c6d571dd-c0ae-4ac8-9500-780b1b9b25e5,129600.0,973085.0,funk|soul|Disco|rnb|rock,https://www.last.fm/music/Nile+Rodgers
NINA HAGEN,Nina Hagen,e4d32f51-bc57-42a4-8165-b80f7a86496d,212942.0,3516200.0,punk|post-punk|new wave|german|female vocalists,https://www.last.fm/music/Nina+Hagen
NINHO,Ninho,453b7024-ff07-4e34-8d3d-41ca6733e4f5,180845.0,12925026.0,Hip-Hop|french|rap|france|trap,https://www.last.fm/music/Ninho
NINO FERRER,Nino Ferrer,5b95ae1e-5129-46c5-a043-522e6c9f7871,181755.0,1549551.0,french|chanson francaise|pop|singer-songwriter|chanson,https://www.last.fm/music/Nino+Ferrer
NINOCESS,Ninocess,,986.0,4302.0,,https://www.last.fm/music/Ninocess
NIO GARCIA,Nio Garcia,,390721.0,5762058.0,Reggaeton|latin|trap|puerto rico|nio garcia,https://www.last.fm/music/Nio+Garcia
NIRO,Niro,d4730314-3e0e-4b51-b0fa-6d93c442afe7,63086.0,2273485.0,All|french|french hip-hop|rap|rap francais,https://www.last.fm/music/Niro
NIRVANA,Nirvana,5b11f4ce-a62d-471e-81fc-a69a8278c7da,7559133.0,585463960.0,Grunge|rock|alternative rock|alternative|90s,https://www.last.fm/music/Nirvana
NISKA,Niska,e369e789-6f07-4ce8-a70f-e136bc57bf3b,131914.0,6386210.0,french rap|rap|french|hiphop|Hip-Hop,https://www.last.fm/music/Niska
NIVEA,Nivea,c6aafab4-8298-4332-a601-c89a1a4661b4,249498.0,1508642.0,rnb|female vocalists|Hip-Hop|hip hop|r&b,https://www.last.fm/music/Nivea
NLE CHOPPA,NLE Choppa,2873b450-13c6-4ca1-8ca3-646c25af3202,1499421.0,58795515.0,trap|rap|Hip-Hop|hip hop|memphis,https://www.last.fm/music/NLE+Choppa
NO DOUBT,No Doubt,fbd2a255-1d57-4d31-ac11-65b671c19958,3625775.0,85429480.0,rock|ska|pop|alternative|female vocalists,https://www.last.fm/music/No+Doubt
NO LIMIT,No Limit,0462b003-475b-4407-8ba5-666af221d798,55268.0,706532.0,japanese|rock|j-pop|JPop|J-rock,https://www.last.fm/music/No+Limit
NOA,Noa,a1ebbaf5-8177-48fb-a97c-49097eee7e70,164559.0,2036486.0,female vocalists|israeli|world|Israel|hebrew,https://www.last.fm/music/Noa
NOAH CYRUS,Miley Cyrus,7e9bd05a-117f-4cce-87bc-e011527a8b18,4872938.0,302643059.0,pop|female vocalists|dance|Disney|guilty pleasure,https://www.last.fm/music/Miley+Cyrus
NOAH KAHAN,Noah Kahan,a2a3f910-b188-43e7-81d0-f1ac2a2f3e12,1619127.0,194003656.0,indie|folk|singer-songwriter|acoustic|indie folk,https://www.last.fm/music/Noah+Kahan
NOIR DESIR,Noir Désir,e6358374-5eea-4205-be22-382ed6df493c,420724.0,10744866.0,french|rock|alternative|rock francais|French rock,https://www.last.fm/music/Noir+D%C3%A9sir
NOLWENN LEROY,Nolwenn Leroy,3575a514-ef96-41a0-adc2-c5ed5827d8e7,100692.0,2030006.0,french|pop|female vocalists|chanson francaise|french pop,https://www.last.fm/music/Nolwenn+Leroy
NOMADS,Nomads,776cbff8-072f-406d-ae58-69e9dcde8201,16097.0,136906.0,post-rock|ambient|hardcore|instrumental|garage,https://www.last.fm/music/Nomads
NOMCEBO ZIKODE,Nomcebo Zikode,4e39c7cd-a631-4399-bbd8-13107be50938,5798.0,91859.0,female vocalist|south africa|Eswatini|south african,https://www.last.fm/music/Nomcebo+Zikode
NONO LA GRINTA,Nono La Grinta,,49176.0,1322365.0,,https://www.last.fm/music/Nono+La+Grinta
NOODELS,Noodels,,6101.0,35516.0,,https://www.last.fm/music/Noodels
NORAH JONES,Norah Jones,985c709c-7771-4de3-9024-7bda29ebe3f9,2993727.0,103531619.0,jazz|female vocalists|blues|singer-songwriter|pop,https://www.last.fm/music/Norah+Jones
NORAH JONES AND THE HANDSOME BAND,Norah Jones,985c709c-7771-4de3-9024-7bda29ebe3f9,2993727.0,103531619.0,jazz|female vocalists|blues|singer-songwriter|pop,https://www.last.fm/music/Norah+Jones
