annee_sortie,mois_sortie,log_jours_obtention,n_artistes,is_collab,artist_total_certs,artist_max_cert_level,artist_collab_rate,label_freq,cert_level,cat_Singles,cat_Albums,cat_Videos,cat_Compilation
2003,10,5.4510384535657,1,0,6,2,0.0,0.0011217748971706345,2,0,0,1,0
2003,11,5.3230099791384085,1,0,13,3,0.0,0.0001246416552411816,3,0,0,1,0
2001,5,7.010311867307229,1,0,15,4,0.06666666666666667,0.0012464165524118161,4,0,0,1,0
2003,5,5.940171252720432,1,0,8,4,0.0,0.0002492833104823632,4,0,0,1,0
2000,10,7.107425474110705,1,0,1,0,0.0,0.0012464165524118161,0,0,1,0,0
2003,11,4.68213122712422,1,0,9,1,0.0,0.00461174124392372,0,0,1,0,0
2003,9,5.056245805348308,1,0,9,5,0.0,0.000997133241929453,3,0,1,0,0
2003,1,6.030685260261263,1,0,8,5,0.125,0.0036146080019942664,5,0,1,0,0
2003,10,4.852030263919617,1,0,16,5,0.8125,0.0001246416552411816,0,0,0,1,0
2003,11,4.795790545596741,1,0,4,2,0.0,0.0012464165524118161,2,0,0,1,0
2003,11,4.543294782270004,1,0,8,2,0.0,0.0007478499314470896,0,0,1,0,0
2003,9,5.093750200806762,1,0,8,1,0.0,0.0003739249657235448,0,0,1,0,0
2003,5,5.442417710521793,1,0,4,0,0.0,0.0021189081391000874,0,1,0,0,0
2003,5,5.37989735354046,1,0,5,3,0.0,0.010220615729776892,2,0,1,0,0
2003,11,3.5553480614894135,1,0,22,5,0.0,0.010220615729776892,0,1,0,0,0
2003,11,2.8903717578961645,1,0,9,3,0.0,0.0012464165524118161,0,1,0,0,0
2003,8,4.890349128221754,1,0,1,0,0.0,0.0004985666209647265,0,1,0,0,0
2002,4,6.393590753950631,1,0,6,2,0.0,0.0002492833104823632,2,0,1,0,0
2000,6,7.155396301896734,1,0,6,3,0.0,0.010220615729776892,3,0,1,0,0
2003,11,3.332204510175204,1,0,50,5,0.0,0.005110307864888446,0,0,0,1,0
1999,8,7.362645270417825,1,0,50,5,0.0,0.029664713947401222,3,0,1,0,0
2002,3,6.4457198193855785,1,0,9,3,0.0,0.029664713947401222,3,0,1,0,0
2000,5,7.187657164114956,1,0,1,0,0.0,0.0021189081391000874,0,0,1,0,0
2002,3,6.486160788944089,1,0,29,5,0.0,0.029664713947401222,4,0,1,0,0
1996,3,7.952615111651,1,0,50,5,0.0,0.029664713947401222,5,0,1,0,0
2002,9,6.104793232414985,1,0,1,0,0.0,0.029664713947401222,0,0,1,0,0
2003,10,3.8918202981106265,1,0,20,4,0.0,0.005110307864888446,0,0,0,1,0
2003,4,5.472270673671475,1,0,2,0,0.0,0.0021189081391000874,0,0,1,0,0
2003,8,4.718498871295094,1,0,7,3,0.0,0.005110307864888446,0,0,0,1,0
2003,11,3.5553480614894135,1,0,14,2,0.0,0.005110307864888446,0,0,0,1,0
2003,10,4.143134726391533,1,0,347,5,0.0,0.005110307864888446,0,0,0,1,0
2003,10,4.143134726391533,1,0,347,5,0.0,0.005110307864888446,0,0,0,1,0
2003,3,5.594711379601839,1,0,1,0,0.0,0.01632805683659479,0,0,1,0,0
2002,9,6.135564891081739,1,0,2,2,0.0,0.029664713947401222,2,0,0,1,0
2003,9,4.553876891600541,1,0,9,3,0.0,0.0012464165524118161,0,0,1,0,0
2003,1,5.786897381366708,1,0,6,2,0.5,0.0013710582076529975,0,0,1,0,0
2003,5,5.442417710521793,1,0,1,0,0.0,0.004487099588682538,0,0,1,0,0
2002,4,6.411818267709897,1,0,29,5,0.0,0.005110307864888446,3,0,0,1,0
2003,4,5.541263545158426,1,0,3,0,0.0,0.0001246416552411816,0,0,1,0,0
2003,5,5.313205979041787,1,0,9,3,0.0,0.029664713947401222,0,0,1,0,0
2003,8,4.77912349311153,1,0,15,5,0.0,0.029664713947401222,0,0,1,0,0
2003,5,5.3612921657094255,1,0,15,2,0.0,0.02492833104823632,1,0,1,0,0
2003,6,5.181783550292085,1,0,1,2,0.0,0.0014956998628941791,2,1,0,0,0
2003,5,5.37989735354046,1,0,27,4,0.0,0.010220615729776892,2,1,0,0,0
2003,9,4.465908118654584,1,0,6,2,0.0,0.0014956998628941791,2,1,0,0,0
2002,4,6.400257445308821,1,0,27,4,0.0,0.005110307864888446,4,0,0,1,0
2003,5,5.442417710521793,1,0,27,4,0.0,0.005110307864888446,4,0,0,1,0
2003,3,5.568344503761097,1,0,14,5,0.0,0.0012464165524118161,1,0,1,0,0
2003,9,4.465908118654584,1,0,347,5,0.0,0.0001246416552411816,1,0,1,0,0
2002,8,6.194405391104672,1,0,11,5,0.09090909090909091,0.005110307864888446,5,0,0,1,0
2003,9,4.382026634673881,1,0,12,5,0.0,0.010594540695500436,1,0,1,0,0
2003,11,3.8066624897703196,1,0,11,3,0.0,0.0002492833104823632,1,0,1,0,0
2003,10,4.343805421853684,1,0,50,5,0.0,0.029664713947401222,0,1,0,0,0
2003,10,3.9512437185814275,2,1,1,0,1.0,0.0012464165524118161,0,1,0,0,0
2003,9,4.382026634673881,1,0,69,5,0.0,0.0001246416552411816,1,0,1,0,0
2003,6,5.25227342804663,1,0,5,3,0.0,0.010220615729776892,0,1,0,0,0
1998,1,7.684324067681155,1,0,9,3,0.0,0.0003739249657235448,1,0,1,0,0
2003,6,5.293304824724492,1,0,4,1,0.0,0.0003739249657235448,1,0,1,0,0
2003,11,2.8903717578961645,2,1,15,4,0.06666666666666667,0.0012464165524118161,0,1,0,0,0
2003,3,5.568344503761097,1,0,11,5,0.0,0.0013710582076529975,2,0,1,0,0
2001,4,6.8690144506657065,1,0,6,4,0.0,0.0003739249657235448,4,0,1,0,0
2002,3,6.466144724237619,1,0,11,5,0.0,0.000997133241929453,5,0,1,0,0
2003,5,5.356586274672012,1,0,8,2,0.0,0.009472765798329803,2,0,0,1,0
2003,11,3.367295829986474,1,0,3,4,0.0,0.0032406830362707215,3,0,0,1,0
2002,11,5.942799375126701,1,0,3,0,0.0,0.0001246416552411816,0,0,1,0,0
2000,7,7.1276936993473985,1,0,20,4,0.0,0.0028667580705471767,1,0,1,0,0
2002,6,6.3080984415095305,1,0,22,5,0.5,0.0008724915866882712,1,0,1,0,0
2003,12,2.1972245773362196,1,0,69,5,0.0,0.010594540695500436,3,0,0,1,0
2003,9,4.276666119016055,1,0,12,5,0.0,0.010594540695500436,4,0,0,1,0
2002,8,6.156978985585555,1,0,20,4,0.0,0.0028667580705471767,1,0,1,0,0
2003,10,3.9318256327243257,1,0,22,5,0.0,0.009472765798329803,5,0,0,1,0
2003,11,3.6109179126442243,1,0,59,7,0.0,0.009472765798329803,5,0,0,1,0
1998,10,7.534762657037537,1,0,22,3,0.0,0.0002492833104823632,1,0,1,0,0
2003,11,3.1354942159291497,1,0,69,5,0.0,0.0032406830362707215,5,0,0,1,0
2003,11,3.1354942159291497,1,0,69,5,0.0,0.009472765798329803,5,0,0,1,0
2002,11,5.961005339623274,1,0,22,3,0.0,0.0002492833104823632,1,0,1,0,0
2003,11,2.833213344056216,1,0,2,0,0.0,0.004861024554406083,0,1,0,0,0
2003,4,5.393627546352362,1,0,347,5,0.0,0.004861024554406083,0,0,1,0,0
2003,11,2.833213344056216,1,0,9,5,0.0,0.004113174622958993,0,0,0,1,0
2003,11,1.3862943611198906,1,0,2,0,0.0,0.004861024554406083,0,0,1,0,0
2003,11,1.3862943611198906,1,0,22,5,0.0,0.02492833104823632,0,0,1,0,0
2003,6,5.176149732573829,1,0,5,2,0.0,0.011217748971706343,0,0,1,0,0
2003,3,5.594711379601839,1,0,2,5,0.0,0.003365324691511903,1,0,1,0,0
2003,4,5.393627546352362,1,0,2,2,0.0,0.0032406830362707215,2,1,0,0,0
2003,11,2.833213344056216,1,0,1,0,0.0,0.0032406830362707215,0,1,0,0,0
2003,11,3.4339872044851463,1,0,9,5,0.0,0.004113174622958993,1,0,1,0,0
2003,9,4.465908118654584,1,0,1,0,0.0,0.003365324691511903,0,1,0,0,0
2003,9,3.9512437185814275,1,0,9,5,0.0,0.0012464165524118161,2,0,1,0,0
2003,3,5.564520407322694,1,0,1,2,0.0,0.009472765798329803,2,0,1,0,0
2002,9,6.030685260261263,1,0,4,3,0.0,0.0002492833104823632,2,0,1,0,0
2002,2,6.448889394146858,1,0,29,5,0.0,0.0004985666209647265,2,0,1,0,0
2003,10,3.784189633918261,1,0,3,2,0.0,0.0003739249657235448,2,0,1,0,0
2003,7,4.174387269895637,1,0,1,0,0.0,0.0016203415181353608,0,1,0,0,0
2003,8,3.784189633918261,1,0,2,2,0.0,0.004861024554406083,0,0,1,0,0
2003,5,4.90527477843843,1,0,3,2,0.0,0.0016203415181353608,2,1,0,0,0
2002,8,5.981414211254481,1,0,347,5,0.0,0.0311604138102954,2,0,1,0,0
2003,3,5.187385805840755,1,0,2,0,0.0,0.0311604138102954,0,1,0,0,0
2003,1,5.459585514144159,1,0,2,0,0.0,0.0013710582076529975,0,1,0,0,0
2003,6,4.653960350157523,1,0,6,5,0.0,0.0311604138102954,0,1,0,0,0
2001,5,6.733401891837359,1,0,8,4,0.0,0.0002492833104823632,4,0,1,0,0
2002,3,6.327936783729195,1,0,11,5,0.0,0.000997133241929453,4,0,1,0,0
1999,5,7.368970402194793,1,0,8,5,0.0,0.0008724915866882712,5,0,1,0,0
2002,12,5.673323267171493,1,0,22,3,0.0,0.0001246416552411816,0,1,0,0,0
2001,8,6.633318433280377,1,0,2,0,0.0,0.0311604138102954,0,0,1,0,0
2003,6,4.553876891600541,1,0,6,5,0.0,0.0311604138102954,0,0,1,0,0
2002,10,5.786897381366708,1,0,5,0,0.0,0.0002492833104823632,0,0,1,0,0
2003,5,4.812184355372417,1,0,12,2,0.0,0.0001246416552411816,0,0,1,0,0
2003,1,5.459585514144159,1,0,2,0,0.0,0.0311604138102954,0,0,1,0,0
2003,3,5.187385805840755,1,0,11,5,0.0,0.0013710582076529975,0,0,1,0,0
2001,10,6.546785410760524,1,0,2,0,0.0,0.0311604138102954,0,0,1,0,0
2002,11,5.730099782973574,1,0,12,3,0.0,0.0002492833104823632,1,0,1,0,0
2003,2,5.420534999272286,1,0,11,4,0.0,0.0006232082762059081,1,0,1,0,0
2002,11,5.752572638825633,1,0,347,5,0.0,0.0311604138102954,1,0,1,0,0
2002,11,5.765191102784844,1,0,10,2,0.0,0.0311604138102954,1,0,1,0,0
2002,9,5.926926025970411,1,0,8,4,0.0,0.0002492833104823632,1,0,1,0,0
2000,10,6.980075940561763,1,0,11,5,0.0,0.0013710582076529975,1,0,1,0,0
2003,1,5.4680601411351315,1,0,4,2,0.0,0.0011217748971706345,0,0,1,0,0
2001,8,6.584791392385716,1,0,20,5,0.0,0.02492833104823632,3,0,1,0,0
2002,6,6.095824562432225,1,0,17,5,0.17647058823529413,0.0011217748971706345,3,0,1,0,0
2003,1,5.384495062789089,1,0,17,5,0.17647058823529413,0.0011217748971706345,0,1,0,0,0
2003,5,4.543294782270004,1,0,15,2,0.0,0.02492833104823632,0,0,1,0,0
2002,11,5.6240175061873385,1,0,17,5,0.17647058823529413,0.0011217748971706345,0,0,1,0,0
2002,4,6.102558594613569,1,0,29,5,0.0,0.005110307864888446,2,0,0,1,0
2003,3,4.804021044733257,1,0,69,5,0.0,0.0004985666209647265,0,0,1,0,0
2002,11,5.497168225293202,1,0,11,3,0.0,0.005110307864888446,3,0,0,1,0
2003,4,4.454347296253507,1,0,15,4,0.06666666666666667,0.0012464165524118161,0,1,0,0,0
2003,5,3.871201010907891,1,0,5,1,0.0,0.0021189081391000874,0,1,0,0,0
2003,2,4.9344739331306915,1,0,1,0,0.0,0.010220615729776892,0,1,0,0,0
2001,8,6.519147287940395,1,0,11,3,0.0,0.0021189081391000874,2,0,1,0,0
2003,2,4.882801922586371,1,0,29,5,0.0,0.029664713947401222,0,1,0,0,0
2002,12,5.375278407684165,1,0,14,5,0.0,0.010220615729776892,0,1,0,0,0
2001,1,6.804614520062624,1,0,11,3,0.0,0.004487099588682538,2,0,1,0,0
2002,3,6.1903154058531475,1,0,17,5,0.058823529411764705,0.010220615729776892,3,0,1,0,0
2003,3,4.700480365792417,1,0,50,5,0.0,0.029664713947401222,0,0,1,0,0
2002,12,5.337538079701318,1,0,347,5,0.0,0.004487099588682538,0,0,1,0,0
2003,5,3.9889840465642745,1,0,5,3,0.0,0.010220615729776892,0,0,1,0,0
2003,5,3.6888794541139363,1,0,9,5,0.0,0.029664713947401222,0,0,1,0,0
2002,5,6.035481432524756,1,0,3,1,0.0,0.0001246416552411816,0,0,1,0,0
2003,6,2.302585092994046,1,0,2,0,0.0,0.00461174124392372,0,0,1,0,0
2003,5,3.1780538303479458,1,0,2,0,0.0,0.00461174124392372,0,1,0,0,0
2003,3,4.477336814478207,1,0,2,5,0.0,0.0012464165524118161,0,1,0,0,0
2003,4,4.007333185232471,1,0,8,5,0.125,0.0036146080019942664,0,1,0,0,0
2003,3,4.543294782270004,1,0,1,0,0.0,0.0036146080019942664,0,1,0,0,0
2003,4,4.07753744390572,1,0,8,0,0.0,0.0036146080019942664,0,1,0,0,0
2002,12,5.2574953720277815,1,0,8,0,0.0,0.0036146080019942664,0,1,0,0,0
2002,9,5.541263545158426,1,0,1,0,0.0,0.009472765798329803,0,0,1,0,0
2002,11,5.393627546352362,1,0,5,5,0.0,0.0036146080019942664,0,0,1,0,0
2003,1,5.0106352940962555,1,0,8,5,0.125,0.0036146080019942664,1,0,1,0,0
2003,3,4.290459441148391,1,0,5,5,0.0,0.0036146080019942664,0,1,0,0,0
2003,4,3.6109179126442243,1,0,1,0,0.0,0.0032406830362707215,0,1,0,0,0
2003,2,4.736198448394496,1,0,347,5,0.0,0.004861024554406083,0,0,1,0,0
2003,4,3.6109179126442243,1,0,347,5,0.0,0.004861024554406083,0,0,1,0,0
2003,2,3.784189633918261,1,0,9,3,0.0,0.02492833104823632,0,1,0,0,0
2002,12,4.736198448394496,1,0,1,2,0.0,0.0003739249657235448,2,0,1,0,0
2003,2,3.5263605246161616,1,0,29,5,0.0,0.0004985666209647265,0,0,1,0,0
2002,11,4.852030263919617,1,0,15,5,0.0,0.0004985666209647265,5,0,0,1,0
2002,4,5.863631175598097,1,0,6,4,0.0,0.02492833104823632,4,0,1,0,0
2003,3,2.1972245773362196,1,0,13,2,0.0,0.009846690764053347,0,0,1,0,0
2003,2,3.4011973816621555,1,0,13,4,0.0,0.01632805683659479,0,1,0,0,0
2002,7,5.5093883366279774,1,0,8,4,0.0,0.01632805683659479,2,0,1,0,0
2002,11,4.795790545596741,1,0,13,4,0.0,0.01632805683659479,2,0,1,0,0
2001,10,6.226536669287466,1,0,8,2,0.0,0.0014956998628941791,2,0,1,0,0
2001,10,6.240275845170769,1,0,4,3,0.0,0.0014956998628941791,3,0,1,0,0
2002,9,5.099866427824199,1,0,32,3,0.0,0.0023681914495824507,0,0,0,1,0
2002,10,4.90527477843843,1,0,347,5,0.0,0.0016203415181353608,0,0,1,0,0
2003,3,2.1972245773362196,1,0,4,2,0.0,0.0016203415181353608,0,0,1,0,0
2002,4,5.8377304471659395,1,0,1,2,0.0,0.0023681914495824507,2,0,0,1,0
1994,11,8.022240916806537,1,0,2,5,0.0,0.0023681914495824507,5,0,0,1,0
2002,10,4.955827057601261,1,0,1,3,0.0,0.0023681914495824507,3,0,0,1,0
1996,1,7.862112211662748,1,0,3,0,0.0,0.0001246416552411816,0,0,1,0,0
2003,1,4.174387269895637,1,0,1,2,0.0,0.0016203415181353608,2,1,0,0,0
2003,2,2.772588722239781,1,0,1,3,0.0,0.0023681914495824507,3,0,0,1,0
2000,11,6.744059186311348,1,0,2,4,0.0,0.0023681914495824507,4,0,0,1,0
2001,9,6.293419278846481,1,0,14,5,0.0,0.01632805683659479,1,0,1,0,0
2002,7,5.455321115357702,1,0,7,2,0.0,0.01632805683659479,1,0,1,0,0
2001,1,6.650279048587422,1,0,4,1,0.0,0.0003739249657235448,1,0,1,0,0
2002,10,5.003946305945459,1,0,8,5,0.0,0.0014956998628941791,1,0,1,0,0
2002,4,5.75890177387728,1,0,6,2,0.0,0.01632805683659479,1,0,1,0,0
2003,1,4.060443010546419,1,0,1,0,0.0,0.0016203415181353608,0,1,0,0,0
2002,11,4.68213122712422,1,0,8,5,0.125,0.0036146080019942664,0,1,0,0,0
2002,12,4.532599493153256,1,0,8,0,0.0,0.0036146080019942664,0,1,0,0,0
2002,8,4.90527477843843,1,0,59,7,0.0,0.009472765798329803,0,0,0,1,0
2002,11,4.060443010546419,1,0,20,5,0.0,0.02492833104823632,0,0,0,1,0
2002,6,5.389071729816501,1,0,6,2,0.0,0.010594540695500436,0,0,0,1,0
2002,10,4.465908118654584,1,0,6,2,0.0,0.02492833104823632,0,0,0,1,0
2002,4,5.616771097666572,1,0,6,4,0.0,0.02492833104823632,0,0,0,1,0
2001,11,6.025865973825314,1,0,3,0,0.0,0.02492833104823632,0,0,0,1,0
2002,12,3.6109179126442243,1,0,19,5,0.0,0.0007478499314470896,2,0,0,1,0
2002,12,3.6109179126442243,1,0,9,5,0.0,0.004113174622958993,2,0,0,1,0
2002,11,3.784189633918261,1,0,8,5,0.0,0.02492833104823632,3,0,0,1,0
2002,11,4.1588830833596715,1,0,3,4,0.0,0.0032406830362707215,4,0,0,1,0
2002,12,3.6109179126442243,1,0,69,5,0.0,0.010594540695500436,4,0,0,1,0
2002,10,4.290459441148391,1,0,1,5,0.0,0.009472765798329803,5,0,0,1,0
2002,11,4.060443010546419,1,0,20,5,0.0,0.02492833104823632,4,0,0,1,0
2002,10,4.276666119016055,1,0,59,7,0.0,0.009472765798329803,5,1,0,0,0
2002,10,4.174387269895637,1,0,3,4,0.0,0.0003739249657235448,3,0,1,0,0
2002,11,3.58351893845611,1,0,3,4,0.0,0.0003739249657235448,4,0,1,0,0
2002,9,4.532599493153256,1,0,3,4,0.0,0.0003739249657235448,2,1,0,0,0
2002,10,4.3694478524670215,1,0,4,3,0.0,0.0007478499314470896,0,1,0,0,0
2002,11,4.04305126783455,1,0,59,7,0.0,0.009472765798329803,5,0,1,0,0
2002,9,4.454347296253507,1,0,4,3,0.0,0.009472765798329803,1,0,1,0,0
1998,11,7.303843225277705,1,0,1,0,0.0,0.0036146080019942664,0,0,1,0,0
2001,9,6.139884552226255,1,0,6,5,0.0,0.0036146080019942664,0,0,1,0,0
2002,5,5.356586274672012,1,0,2,1,0.0,0.02492833104823632,0,0,1,0,0
2002,10,3.9512437185814275,1,0,3,1,0.0,0.0001246416552411816,0,0,1,0,0
2002,11,3.6375861597263857,1,0,13,4,0.0,0.01632805683659479,1,0,1,0,0
2002,11,3.828641396489095,1,0,9,5,0.0,0.004113174622958993,0,0,1,0,0
2002,12,2.302585092994046,1,0,2,2,0.0,0.003365324691511903,0,0,1,0,0
2002,11,3.1780538303479458,1,0,2,2,0.0,0.003365324691511903,2,1,0,0,0
1999,11,7.028201432058005,1,0,17,2,0.0,0.0001246416552411816,0,0,0,1,0
1995,6,7.920446505142607,1,0,8,5,0.0,0.009098840832606257,0,0,0,1,0
2001,5,6.335054251498059,1,0,1,0,0.0,0.0001246416552411816,0,0,1,0,0
2002,9,4.343805421853684,1,0,13,3,0.0,0.0001246416552411816,0,0,1,0,0
2002,11,2.833213344056216,1,0,6,3,0.16666666666666666,0.0012464165524118161,0,0,1,0,0
2002,7,4.969813299576001,1,0,1,2,0.0,0.0001246416552411816,2,1,0,0,0
2002,11,3.5553480614894135,1,0,347,5,0.0,0.0002492833104823632,0,0,1,0,0
2002,8,4.7535901911063645,1,0,347,5,0.0,0.0002492833104823632,0,0,1,0,0
2002,11,2.8903717578961645,1,0,15,5,0.06666666666666667,0.0001246416552411816,0,0,1,0,0
2002,11,3.332204510175204,1,0,12,3,0.0,0.0001246416552411816,0,0,1,0,0
2002,5,5.37989735354046,1,0,8,5,0.0,0.0001246416552411816,2,0,1,0,0
2002,2,5.68697535633982,1,0,4,0,0.0,0.010594540695500436,0,0,1,0,0
2002,11,3.367295829986474,1,0,8,5,0.0,0.02492833104823632,1,0,1,0,0
2002,10,3.6375861597263857,1,0,11,5,0.0,0.0011217748971706345,0,0,1,0,0
2002,9,4.382026634673881,1,0,3,5,0.0,0.0001246416552411816,0,0,1,0,0
2002,6,5.214935757608986,1,0,1,0,0.0,0.0002492833104823632,0,1,0,0,0
2001,3,6.459904454377535,1,0,3,0,0.0,0.0011217748971706345,0,0,1,0,0
2000,10,6.639875833826536,1,0,2,0,0.0,0.0016203415181353608,0,0,1,0,0
2000,7,6.769641976852503,1,0,2,0,0.0,0.0001246416552411816,0,0,1,0,0
2000,9,6.68586094706836,1,0,26,5,0.0,0.0007478499314470896,3,0,1,0,0
2002,11,2.772588722239781,1,0,13,4,0.0,0.0003739249657235448,0,0,1,0,0
2002,11,2.5649493574615367,1,0,22,3,0.0,0.0003739249657235448,0,0,1,0,0
2002,10,3.784189633918261,1,0,8,5,0.0,0.0002492833104823632,0,0,1,0,0
2002,5,5.342334251964811,1,0,6,2,0.0,0.0001246416552411816,0,0,1,0,0
2002,8,4.74493212836325,2,1,2,2,0.5,0.0001246416552411816,2,1,0,0,0
2002,10,3.8066624897703196,1,0,12,4,0.0,0.0001246416552411816,0,0,0,1,0
2002,5,5.293304824724492,1,0,3,3,0.0,0.008724915866882713,0,0,0,1,0
1990,2,8.447843113281444,1,0,15,5,0.0,0.0002492833104823632,3,0,1,0,0
2001,2,6.481577129276431,1,0,12,3,0.0,0.0003739249657235448,3,0,1,0,0
1998,9,7.3310603052186325,1,0,13,4,0.0,0.0001246416552411816,3,0,1,0,0
2002,4,5.4510384535657,1,0,1,0,0.0,0.0001246416552411816,0,1,0,0,0
2002,10,3.9512437185814275,1,0,21,5,0.0,0.008724915866882713,0,0,0,1,0
2002,10,2.995732273553991,1,0,11,2,0.09090909090909091,0.010220615729776892,0,0,1,0,0
2002,9,3.713572066704308,1,0,15,5,0.0,0.029664713947401222,0,0,1,0,0
2002,10,3.5263605246161616,1,0,7,3,0.0,0.0001246416552411816,0,1,0,0,0
2002,9,4.007333185232471,1,0,50,5,0.0,0.029664713947401222,0,1,0,0,0
2001,6,6.236369590203704,1,0,6,5,0.0,0.0006232082762059081,5,0,1,0,0
2002,7,4.8283137373023015,1,0,1,0,0.0,0.0004985666209647265,0,1,0,0,0
2002,9,4.127134385045092,1,0,2,0,0.0,0.029664713947401222,0,1,0,0,0
2002,9,3.713572066704308,1,0,27,4,0.0,0.010220615729776892,0,1,0,0,0
2001,3,6.375024819828097,1,0,9,3,0.0,0.029664713947401222,0,0,1,0,0
2002,8,4.23410650459726,1,0,17,5,0.058823529411764705,0.010220615729776892,0,1,0,0,0
2002,2,5.552959584921617,1,0,10,4,0.0,0.029664713947401222,0,1,0,0,0
2001,10,5.986452005284438,1,0,9,2,0.0,0.029664713947401222,2,0,1,0,0
2002,10,1.9459101490553132,1,0,347,5,0.0,0.004487099588682538,0,0,1,0,0
2002,8,4.574710978503383,1,0,347,5,0.0,0.004487099588682538,0,0,1,0,0
2002,6,4.9344739331306915,1,0,347,5,0.0,0.004487099588682538,0,0,1,0,0
2002,6,4.882801922586371,1,0,347,5,0.0,0.004487099588682538,0,0,1,0,0
2002,7,4.6443908991413725,1,0,347,5,0.0,0.004487099588682538,0,0,1,0,0
2000,4,6.8501261661455,1,0,10,3,0.0,0.004487099588682538,2,0,1,0,0
2002,10,2.995732273553991,1,0,69,5,0.0,0.004487099588682538,0,0,1,0,0
2002,5,5.159055299214529,1,0,5,3,0.2,0.004487099588682538,0,0,1,0,0
2002,8,4.574710978503383,1,0,1,0,0.0,0.004487099588682538,0,0,1,0,0
2002,6,5.030437921392435,1,0,12,4,0.0,0.029664713947401222,0,0,1,0,0
2002,3,5.407171771460119,1,0,9,3,0.0,0.029664713947401222,2,0,1,0,0
1996,4,7.786967002614872,1,0,1,0,0.0,0.010220615729776892,0,0,1,0,0
2002,4,5.308267697401205,1,0,1,0,0.0,0.0021189081391000874,0,0,1,0,0
2002,5,5.003946305945459,1,0,17,5,0.17647058823529413,0.0001246416552411816,2,0,1,0,0
2001,10,5.902633333401366,1,0,3,2,0.0,0.010594540695500436,0,0,1,0,0
2002,6,4.736198448394496,1,0,6,2,0.0,0.0002492833104823632,0,1,0,0,0
2002,4,4.90527477843843,1,0,9,3,0.1111111111111111,0.0006232082762059081,0,1,0,0,0
2002,7,3.9512437185814275,1,0,9,3,0.1111111111111111,0.0006232082762059081,0,1,0,0,0
1997,11,7.469083884921234,1,0,13,2,0.0,0.010594540695500436,2,0,1,0,0
2001,11,5.666426688112432,1,0,19,5,0.0,0.0007478499314470896,1,0,1,0,0
2002,5,4.605170185988092,1,0,2,0,0.0,0.0002492833104823632,0,0,1,0,0
2002,2,5.204006687076795,1,0,2,0,0.0,0.0002492833104823632,0,1,0,0,0
2002,3,5.075173815233827,1,0,11,5,0.0,0.0001246416552411816,0,0,1,0,0
2001,10,5.752572638825633,1,0,8,2,0.0,0.008724915866882713,1,0,1,0,0
1998,5,7.350516171833998,1,0,6,1,0.0,0.0311604138102954,1,0,1,0,0
2002,6,3.8066624897703196,1,0,1,0,0.0,0.0001246416552411816,0,1,0,0,0
2002,8,1.0986122886681098,1,0,347,5,0.0,0.001994266483858906,0,0,1,0,0
2001,11,5.60947179518496,1,0,17,2,0.0,0.0001246416552411816,0,0,1,0,0
1993,4,8.119398589612294,1,0,25,5,0.0,0.0001246416552411816,2,0,1,0,0
2002,4,4.51085950651685,1,0,19,5,0.0,0.029664713947401222,0,0,1,0,0
2001,11,5.472270673671475,1,0,10,4,0.0,0.029664713947401222,0,0,1,0,0
2002,3,4.836281906951478,1,0,17,5,0.058823529411764705,0.010220615729776892,1,0,1,0,0
2002,3,4.718498871295094,1,0,2,2,0.0,0.029664713947401222,2,1,0,0,0
2002,3,4.718498871295094,1,0,17,5,0.058823529411764705,0.010220615729776892,2,1,0,0,0
1991,12,8.259458195332408,1,0,6,5,0.0,0.004487099588682538,5,0,1,0,0
2001,11,5.488937726156687,1,0,14,2,0.0,0.005110307864888446,0,0,0,1,0
1991,12,8.254528881939745,1,0,23,5,0.0,0.0002492833104823632,2,0,1,0,0
2002,4,4.430816798843313,1,0,29,5,0.0,0.005110307864888446,0,0,0,1,0
2001,10,5.556828061699537,1,0,27,4,0.0,0.010220615729776892,3,0,1,0,0
2002,4,4.343805421853684,1,0,7,3,0.0,0.0003739249657235448,0,1,0,0,0
2002,4,4.51085950651685,1,0,1,0,0.0,0.0004985666209647265,0,1,0,0,0
2002,5,4.248495242049359,1,0,1,0,0.0,0.010220615729776892,0,1,0,0,0
2002,4,4.343805421853684,1,0,27,4,0.0,0.005110307864888446,3,0,0,1,0
2002,3,4.653960350157523,1,0,1,0,0.0,0.010220615729776892,0,1,0,0,0
2002,5,4.143134726391533,1,0,2,0,0.0,0.0001246416552411816,0,1,0,0,0
2000,1,6.81783057145415,1,0,1,4,0.0,0.005110307864888446,4,0,0,1,0
1998,6,7.312553498102598,1,0,1,0,0.0,0.0001246416552411816,0,1,0,0,0
2001,11,5.455321115357702,1,0,347,5,0.0,0.0003739249657235448,0,0,1,0,0
2000,11,6.410174881966167,1,0,347,5,0.0,0.0003739249657235448,0,0,1,0,0
2002,1,5.220355825078324,1,0,1,0,0.0,0.0001246416552411816,0,1,0,0,0
2000,3,6.745236349484363,1,0,2,0,0.0,0.0001246416552411816,0,0,1,0,0
2001,3,6.156978985585555,1,0,13,5,0.0,0.0001246416552411816,0,0,1,0,0
1999,2,7.1204443723924875,1,0,6,4,0.0,0.0001246416552411816,0,0,1,0,0
2002,3,4.6443908991413725,1,0,5,5,0.0,0.0002492833104823632,0,0,1,0,0
2002,6,3.1354942159291497,1,0,15,5,0.0,0.0004985666209647265,0,0,1,0,0
