source,target,match
M83,This Will Destroy You,0.732815
M83,Cut Copy,0.715785
M83,The Naked and Famous,0.704174
M83,Deerhunter,0.69866
M83,ODESZA,0.688301
M83,MGMT,0.669328
M83,Mogwai,0.666385
M83,Wild Nothing,0.660238
M83,Jónsi,0.654637
M83,Kavinsky,0.652051
M83,The Album Leaf,0.64517
M83,Tycho,0.64222
M83,The xx,0.641389
M83,Passion Pit,0.63491
M83,Daft Punk,0.620898
M83,Small Black,0.608135
M83,Justice,0.602953
M83,Air,0.602947
M83,CHVRCHES,0.602445
M83,Miike Snow,0.587932
M83,Apparat,0.582416
M83,The Radio Dept.,0.581487
M83,Caribou,0.578924
MA,MB 1000,1.0
MA,Abs,0.512632
MA,24wavey,0.49832
MA,Schivv,0.406523
MA,Zate,0.248298
MA,Ghostface600,0.244119
MA,KayOh feat. Harry,0.213876
MA,Koomz,0.209318
MA,Kenny Allstar,0.179173
MA,Tegi Pannu,0.142357
MA,Alz X 38,0.133268
MA,Ay Huncho,0.12158
MA,wma,0.113404
MA,JJ Esko,0.065195
MA,Armen Firman,0.053282
MA,Caps,0.052909
MA,No Nxme,0.04951
MA,G Bugz,0.048821
MA,Frenzo Harami,0.045743
MA,Arvin,0.044983
MA,"Klaus Bukkake, MC Baum, Mekkro Mye",0.044903
MA,Prinz Porno & Smexer,0.044747
MA,Brenna & Desasta,0.044723
MA,Julia Styles,0.044655
MA,Mosaik Kollektiv,0.04455
MA,Cyco Wallace,0.04455
MA,Cubeatz,0.04455
MA,Der Kolibri,0.044458
MA,Dieter Griffin,0.044282
MA,SpliffTastic,0.044237
MABEL,Rita Ora,1.0
MABEL,Anne-Marie,0.895293
MABEL,Mimi Webb,0.684846
MABEL,Bebe Rexha,0.681263
MABEL,Ava Max,0.640958
MABEL,Becky Hill,0.632126
MABEL,Claudia Valentina,0.605553
MABEL,Zara Larsson,0.605005
MABEL,Pia Mia,0.582446
MABEL,Leigh-Anne,0.560264
MABEL,Alice Chater,0.5409
MABEL,Hailee Steinfeld,0.533227
MABEL,Mae Muller,0.525222
MABEL,Alexandra Burke,0.514515
MABEL,Ellie Goulding,0.50693
MABEL,Jax Jones,0.501205
MABEL,Leah Kate,0.500178
MABEL,Cheryl,0.469736
MABEL,The Saturdays,0.459605
MABEL,Daya,0.457825
MABEL,Pixie Lott,0.452359
MABEL,Perrie,0.420251
MABEL,Ella Henderson,0.419717
MABEL,Loreen,0.404713
MABEL,Cher Lloyd,0.403337
MABEL,Ella Eyre,0.399918
MABEL,Sugababes,0.397918
MABEL,Julia Michaels,0.397568
MABEL,Nicole Scherzinger,0.395546
MABEL,Kim Petras,0.392534
MAC MILLER,Joey Bada$$,1.0
MAC MILLER,Isaiah Rashad,0.826133
MAC MILLER,Childish Gambino,0.80555
MAC MILLER,Vince Staples,0.798877
MAC MILLER,Logic,0.774106
MAC MILLER,Chance the Rapper,0.739155
MAC MILLER,Kid Cudi,0.697632
MAC MILLER,88-Keys,0.696987
MAC MILLER,ScHoolboy Q,0.696334
MAC MILLER,J. Cole,0.693332
MAC MILLER,JID,0.665128
MAC MILLER,KOTA The Friend,0.629261
MAC MILLER,Earl Sweatshirt,0.619677
MAC MILLER,A$AP Rocky,0.616518
MAC MILLER,Ab-Soul,0.613944
MAC MILLER,Denzel Curry,0.568137
MAC MILLER,Aminé,0.555353
MAC MILLER,Saba,0.551238
MAC MILLER,Smino,0.539207
MAC MILLER,Cordae,0.536258
MAC MILLER,Freddie Gibbs & Madlib,0.535462
MAC MILLER,Kendrick Lamar,0.533938
MAC MILLER,Wiz Khalifa,0.533305
MAC MILLER,Action Bronson,0.527483
MAC MILLER,Mavi,0.511298
MAC MILLER,Big Sean,0.502152
MAC MILLER,Aaron May,0.500344
MAC MILLER,Anderson .Paak,0.497598
MAC MILLER,OFWGKTA,0.494062
MAC MILLER,Freddie Gibbs,0.493179
MACKLEMORE,Macklemore & Ryan Lewis,1.0
MACKLEMORE,Flo Rida,0.219581
MACKLEMORE,B.o.B,0.185508
MACKLEMORE,G-Eazy,0.142389
MACKLEMORE,will.i.am,0.131596
MACKLEMORE,Machine Gun Kelly,0.128665
MACKLEMORE,Pitbull,0.120954
MACKLEMORE,Joyner Lucas,0.115279
MACKLEMORE,NF,0.115033
MACKLEMORE,Hopsin,0.110732
MACKLEMORE,Logic,0.107611
MACKLEMORE,Watsky,0.10397
MACKLEMORE,Chiddy Bang,0.096265
MACKLEMORE,Brother Ali,0.095948
MACKLEMORE,Fort Minor,0.095234
MACKLEMORE,Post Malone,0.094785
MACKLEMORE,Madcon,0.094688
MACKLEMORE,mgk,0.093699
MACKLEMORE,Prof,0.093041
MACKLEMORE,Wiz Khalifa,0.091525
MACKLEMORE,Run the Jewels,0.091337
MACKLEMORE,Mac Miller,0.091184
MACKLEMORE,Lil Dicky,0.09093
MACKLEMORE,Gym Class Heroes,0.090619
MACKLEMORE,Travie McCoy,0.090175
MACKLEMORE,Orelsan,0.088386
MACKLEMORE,Pigeon John,0.087939
MACKLEMORE,Black Eyed Peas,0.085716
MACKLEMORE,Chris Webby,0.084705
MACKLEMORE,Masked Wolf,0.084544
MACY GRAY,Joss Stone,1.0
MACY GRAY,Leela James,0.686534
MACY GRAY,Angie Stone,0.676332
MACY GRAY,India.Arie,0.612596
MACY GRAY,En Vogue,0.586696
MACY GRAY,Alicia Keys,0.578678
MACY GRAY,John Legend,0.571143
MACY GRAY,Des'ree,0.550815
MACY GRAY,Terence Trent D'Arby,0.500281
MACY GRAY,Duffy,0.498639
MACY GRAY,Me'Shell Ndegéocello,0.475679
MACY GRAY,Gabrielle,0.474827
MACY GRAY,Mary J. Blige,0.471979
MACY GRAY,Emeli Sandé,0.467597
MACY GRAY,Randy Crawford,0.455153
MACY GRAY,Soul II Soul,0.448366
MACY GRAY,Lisa Stansfield,0.433174
MACY GRAY,Selah Sue,0.430653
MACY GRAY,Sheryl Crow,0.427602
MACY GRAY,Patti LaBelle,0.425467
MACY GRAY,Toni Braxton,0.423272
MACY GRAY,Chaka Khan,0.423041
MACY GRAY,Beverley Knight,0.421378
MACY GRAY,CeeLo Green,0.421235
MACY GRAY,TLC,0.404121
MACY GRAY,All Saints,0.403372
MACY GRAY,Corinne Bailey Rae,0.401021
MACY GRAY,Raphael Saadiq,0.400404
MACY GRAY,Erykah Badu,0.397775
MACY GRAY,Ann Peebles,0.389834
MAD HOUSE,Florida Inc.,1.0
MAD HOUSE,Jan Wayne meets Lena,0.966138
MAD HOUSE,Alex Butcher,0.923108
MAD HOUSE,Kid Q,0.920792
MAD HOUSE,Max Graham vs. Yes,0.8745
MAD HOUSE,Kash vs. INXS,0.856817
MAD HOUSE,Resource,0.836915
MAD HOUSE,Karaja,0.832229
MAD HOUSE,Delano & Crockett,0.812241
MAD HOUSE,Deep Dish feat. Stevie Nicks,0.805405
MAD HOUSE,Paris Encore,0.795101
MAD HOUSE,Potatoheadz,0.772962
MAD HOUSE,Crew 7,0.770121
MAD HOUSE,Cuba Club,0.748146
MAD HOUSE,LMC vs. U2,0.747567
MAD HOUSE,M@D,0.701136
MAD HOUSE,Africanism All Stars,0.697688
MAD HOUSE,Ritmo Dynamic,0.691738
MAD HOUSE,Astrada,0.674277
MAD HOUSE,Sunblock Feat. Sandy,0.673789
MAD HOUSE,Chicane feat. Tom Jones,0.669851
MAD HOUSE,Supafly Inc.,0.659202
MAD HOUSE,Starzoom,0.641514
MAD HOUSE,Shaun Baker Feat. Laid Back,0.637949
MAD HOUSE,DJ Boozywoozy,0.627014
MAD HOUSE,Groovestylerz,0.624978
MAD HOUSE,Meck feat. Leo Sayer,0.61102
MAD HOUSE,Cabin Crew,0.599794
MAD HOUSE,Eddie Thoneick & Kurd Maverick,0.589059
MAD HOUSE,The Bitch Hotel,0.584991
MADAME MONSIEUR,tibz,1.0
MADAME MONSIEUR,Arcadian,0.844317
MADAME MONSIEUR,Joseph Kamel,0.738983
MADAME MONSIEUR,Claudio Capéo,0.661718
MADAME MONSIEUR,Philippine,0.627743
MADAME MONSIEUR,Vianney,0.612594
MADAME MONSIEUR,Pápai Joci,0.551881
MADAME MONSIEUR,Louane,0.538583
MADAME MONSIEUR,Barbara Pravi,0.53075
MADAME MONSIEUR,La Zarra,0.515445
MADAME MONSIEUR,Amir,0.504938
MADAME MONSIEUR,Fréro Delavega,0.473308
MADAME MONSIEUR,Daysy,0.470628
MADAME MONSIEUR,Léa Paci,0.468237
MADAME MONSIEUR,Pierre Garnier,0.456317
MADAME MONSIEUR,Trois Cafés Gourmands,0.43737
MADAME MONSIEUR,Petit K,0.433092
MADAME MONSIEUR,Linh,0.425542
MADAME MONSIEUR,Camille Lellouche,0.4221
MADAME MONSIEUR,Joyce Jonathan,0.40426
MADAME MONSIEUR,Slimane,0.381375
MADAME MONSIEUR,Eloïz,0.379656
MADAME MONSIEUR,Amel Bent,0.371944
